[土＋罧]檔,l ɐ m ˧   t ɔː ŋ ˧
土著,tʰ o u ˧ ˥   t s œː k ˨
土著,tʰ o u ˧ ˥   t s yː ˧
土葬,tʰ o u ˧ ˥   t s ɔː ŋ ˧
土豆泥,"tʰ o u ˧ ˥   t ɐ u ˨   n ɐ i ˨ ˩, tʰ o u ˧ ˥   t ɐ u ˨   l ɐ i ˨ ˩"
土豚,tʰ o u ˧ ˥   tʰ yː n ˨ ˩
土鼠,tʰ o u ˧ ˥   s yː ˧ ˥
圠,t sʰ aː k ˧
圢,"t ɪ ŋ ˥, tʰ ɪ ŋ ˩ ˧"
在,t s ɔː i ˨
在乎,t s ɔː i ˨   f uː ˨ ˩
在意,t s ɔː i ˨   j iː ˧
在所難免,"t s ɔː i ˨   s ɔː ˧ ˥   n aː n ˨ ˩   m iː n ˩ ˧, t s ɔː i ˨   s ɔː ˧ ˥   l aː n ˨ ˩   m iː n ˩ ˧"
在生,t s ɔː i ˨   s aː ŋ ˥
圩,h ɵ y ˥
圩,"h ɵ y ˥, j yː ˨ ˩, w ɐ i ˨ ˩"
圩冚,h ɵ y ˥   h ɐ m ˨
圩咁嘈,h ɵ y ˧   k ɐ m ˧   t sʰ o u ˨ ˩
圩圩冚冚,h ɵ y ˥   h ɵ y ˥   h ɐ m ˨   h ɐ m ˨
圩場,h ɵ y ˥   t sʰ œː ŋ ˨ ˩
圩巴嘈閉,h ɵ y ˥   p aː ˥   t sʰ o u ˨ ˩   p ɐ i ˧
圩日,h ɵ y ˥   j ɐ t ˨
圪,"k aː k ˧, ŋ ɐ t ˨"
圬,w uː ˥
圭,k w ɐ i ˥
圭臬,"k w ɐ i ˥   j iː t ˨, k w ɐ i ˥   l iː p ˨"
圮,pʰ e i ˧ ˥
圯,j iː ˨ ˩
地,"t e i ˨, t ɛː ŋ ˨"
𨂽地,t ɐ m ˨   t e i ˨
䂿地,t ɐ m ˨   t e i ˨
地下,t e i ˨   h aː ˨
地下,t e i ˨   h aː ˧ ˥
地下室,t e i ˨   h aː ˨   s ɐ t ˥
地下鐵,t e i ˨   h aː ˨   tʰ iː t ˧
地中海,t e i ˨   t s ʊ ŋ ˥   h ɔː i ˧ ˥
地主,t e i ˨   t s yː ˧ ˥
地主份子,t e i ˨   t s yː ˧ ˥   f ɐ n ˨   t s iː ˧ ˥
地主階級,t e i ˨   t s yː ˧ ˥   k aː i ˥   kʰ ɐ p ˥
地位,t e i ˨   w ɐ i ˨
地區,t e i ˨   kʰ ɵ y ˥
地圖,t e i ˨   tʰ o u ˨ ˩
地址,t e i ˨   t s iː ˧ ˥
地埗,t e i ˨   p o u ˨
地域,t e i ˨   w ɪ k ˨
地基,t e i ˨   k e i ˥
地大物博,t e i ˨   t aː i ˨   m ɐ t ˨   p ɔː k ˧
地對地,t e i ˨   t ɵ y ˧   t e i ˨
地對空,t e i ˨   t ɵ y ˧   h ʊ ŋ ˥
地層,t e i ˨   t sʰ ɐ ŋ ˨ ˩
地峽,t e i ˨   h aː p ˨
地帶,t e i ˨   t aː i ˧
地幔,t e i ˨   m aː n ˨
地平綫,t e i ˨   pʰ ɪ ŋ ˨ ˩   s iː n ˧
地平線,t e i ˨   pʰ ɪ ŋ ˨ ˩   s iː n ˧
地底,t e i ˨   t ɐ i ˧ ˥
地底下,t e i ˨   t ɐ i ˧ ˥   h aː ˨
地底泥,"t e i ˨   t ɐ i ˧ ˥   n ɐ i ˨ ˩, t e i ˨   t ɐ i ˧ ˥   l ɐ i ˨ ˩"
地庫,t e i ˨   f uː ˧
地庫商場,t e i ˨   f uː ˧   s œː ŋ ˥   t sʰ œː ŋ ˨ ˩
地形,t e i ˨   j ɪ ŋ ˨ ˩
地形圖,t e i ˨   j ɪ ŋ ˨ ˩   tʰ o u ˨ ˩
地心,t e i ˨   s ɐ m ˥
地心引力,t e i ˨   s ɐ m ˥   j ɐ n ˩ ˧   l ɪ k ˨
地拖,t e i ˨   tʰ ɔː ˥
地攤,t e i ˨   tʰ aː n ˥
地支,t e i ˨   t s iː ˥
地方,t e i ˨   f ɔː ŋ ˥
地方官,t e i ˨   f ɔː ŋ ˥   k uː n ˥
地方政府,t e i ˨   f ɔː ŋ ˥   t s ɪ ŋ ˧   f uː ˧ ˥
地方稅,t e i ˨   f ɔː ŋ ˥   s ɵ y ˧
地板,t e i ˨   p aː n ˧ ˥
地核,t e i ˨   h ɐ t ˨
地極,t e i ˨   k ɪ k ˨
地檢署,t e i ˨   k iː m ˧ ˥   t sʰ yː ˩ ˧
地檢處,t e i ˨   k iː m ˧ ˥   t sʰ yː ˧
地權,t e i ˨   kʰ yː n ˨ ˩
地步,t e i ˨   p o u ˨
地段,t e i ˨   t yː n ˨
地殼,t e i ˨   h ɔː k ˧
地殼運動,t e i ˨   h ɔː k ˧   w ɐ n ˨   t ʊ ŋ ˨
地毯,t e i ˨   tʰ aː m ˧ ˥
地毯式轟炸,t e i ˨   tʰ aː m ˧ ˥   s ɪ k ˥   k w ɐ ŋ ˥   t s aː ˧
地氈,t e i ˨   t s iː n ˥
地氊,t e i ˨   t s iː n ˥
地洞,t e i ˨   t ʊ ŋ ˨
地溫,t e i ˨   w ɐ n ˥
地熱,t e i ˨   j iː t ˨
地熱能,"t e i ˨   j iː t ˨   n ɐ ŋ ˨ ˩, t e i ˨   j iː t ˨   l ɐ ŋ ˨ ˩"
地牢,t e i ˨   l o u ˨ ˩
地牢商場,t e i ˨   l o u ˨ ˩   s œː ŋ ˥   t sʰ œː ŋ ˨ ˩
地獄,t e i ˨   j ʊ k ˨
地球,t e i ˨   kʰ ɐ u ˨ ˩
地球儀,t e i ˨   kʰ ɐ u ˨ ˩   j iː ˨ ˩
地球日,t e i ˨   kʰ ɐ u ˨ ˩   j ɐ t ˨
地球科學,t e i ˨   kʰ ɐ u ˨ ˩   f ɔː ˥   h ɔː k ˨
地理,t e i ˨   l e i ˩ ˧
地理位置,t e i ˨   l e i ˩ ˧   w ɐ i ˨   t s iː ˧
地理學,t e i ˨   l e i ˩ ˧   h ɔː k ˨
地理學家,t e i ˨   l e i ˩ ˧   h ɔː k ˨   k aː ˥
地理環境,t e i ˨   l e i ˩ ˧   w aː n ˨ ˩   k ɪ ŋ ˧ ˥
地瓜,t e i ˨   k w aː ˥
地瓜湯,t e i ˨   k w aː ˥   tʰ ɔː ŋ ˥
地產,t e i ˨   t sʰ aː n ˧ ˥
地產稅,t e i ˨   t sʰ aː n ˧ ˥   s ɵ y ˧
地界,t e i ˨   k aː i ˧
地畝,t e i ˨   m ɐ u ˩ ˧
地痞,t e i ˨   pʰ e i ˧ ˥
地痞流氓,t e i ˨   pʰ e i ˧ ˥   l ɐ u ˨ ˩   m ɔː ŋ ˨ ˩
地皮,t e i ˨   pʰ e i ˨ ˩
地盤,t e i ˨   pʰ uː n ˨ ˩
地盤工人,t e i ˨   pʰ uː n ˨ ˩   k ʊ ŋ ˥   j ɐ n ˨ ˩
地磁,t e i ˨   t sʰ iː ˨ ˩
地租,t e i ˨   t s o u ˥
地稅,t e i ˨   s ɵ y ˧
地積,s e i ˨   t s ɪ k ˥
地窖,t e i ˨   k aː u ˧
地窨子,t e i ˨   j ɐ m ˧   t s iː ˧ ˥
地縫,t e i ˨   f ʊ ŋ ˨ ˩
地老天荒,t e i ˨   l o u ˩ ˧   tʰ iː n ˥   f ɔː ŋ ˥
地老天荒不了情,t e i ˨   l o u ˩ ˧   tʰ iː n ˥   f ɔː ŋ ˥   p ɐ t ˥   l iː u ˩ ˧   t sʰ ɪ ŋ ˨ ˩
地腳,t e i ˨   k œː k ˧
地誌,t e i ˨   t s iː ˧
地質,t e i ˨   t s ɐ t ˥
地質學,t e i ˨   t s ɐ t ˥   h ɔː k ˨
地質學家,t e i ˨   t s ɐ t ˥   h ɔː k ˨   k aː ˥
地踎,t e i ˨   m ɐ u ˥
地道,t e i ˨   t o u ˨
地鐵,t e i ˨   tʰ iː t ˧
地鐵站,t e i ˨   tʰ iː t ˧   t s aː m ˨
地雷,t e i ˨   l ɵ y ˨ ˩
地震,t e i ˨   t s ɐ n ˧
地震儀,t e i ˨   t s ɐ n ˧   j iː ˨ ˩
地震學,t e i ˨   t s ɐ n ˧   h ɔː k ˨
地震預報,t e i ˨   t s ɐ n ˧   j yː ˨   p o u ˧
地面,t e i ˨   m iː n ˨
地面化,t e i ˨   m iː n ˨   f aː ˧
地面溫度,t e i ˨   m iː n ˨   w ɐ n ˥   t o u ˨
地頭,t e i ˨   tʰ ɐ u ˨ ˩
地頭蟲,t e i ˨   tʰ ɐ u ˨ ˩   t sʰ ʊ ŋ ˨ ˩
地點,t e i ˨   t iː m ˧ ˥
圳,t s ɐ n ˧
圹,kʰ w ɔː ŋ ˧
圻,"kʰ e i ˨ ˩, ŋ ɐ n ˨ ˩"
圾,"kʰ ɐ p ˥, s aː p ˧"
址,t s iː ˧ ˥
坁,t s iː ˧ ˥
坂,p aː n ˧ ˥
坅,"k ɐ m ˧ ˥, j ɐ m ˧ ˥"
坆,f ɐ n ˨ ˩
均,"k w ɐ n ˥, kʰ w ɐ n ˥, w ɐ n ˨"
均之,k w ɐ n ˥   t s iː ˥
均勻,k w ɐ n ˥   w ɐ n ˨ ˩
均眞,k w ɐ n ˥   t s ɐ n ˥
均真,k w ɐ n ˥   t s ɐ n ˥
坉,"n ɐ ŋ ˨ ˩, tʰ yː n ˨ ˩"
坊,"f ɔː ŋ ˥, f ɔː ŋ ˨ ˩"
坊間,f ɔː ŋ ˥   k aː n ˥
坋,"p ɐ n ˧, f ɐ n ˩ ˧, f ɐ n ˨"
坌,"p ɐ n ˧, p ɐ n ˨"
坍,tʰ aː n ˥
坍塌,tʰ aː n ˥   tʰ aː p ˧
坎,"h ɐ m ˥, h ɐ m ˧ ˥"
坎坷,h ɐ m ˧ ˥   h ɔː ˧ ˥
坎坷不平,h ɐ m ˧ ˥   h ɔː ˧ ˥   p ɐ t ˥   pʰ ɪ ŋ ˨ ˩
坎頭埋墻,h ɐ m ˧ ˥   tʰ ɐ u ˨ ˩   m aː i ˨ ˩   t sʰ œː ŋ ˨ ˩
坐,t s ɔː ˨
坐,"t sʰ ɔː ˩ ˧, t s ɔː ˨"
坐企身,t sʰ ɔː ˩ ˧   kʰ e i ˩ ˧   s ɐ n ˥
坐低,t sʰ ɔː ˩ ˧   t ɐ i ˥
坐低,t s ɔː ˨   t ɐ i ˥
坐卡位,t sʰ ɔː ˩ ˧   kʰ aː ˥   w ɐ i ˧ ˥
坐唔定,t sʰ ɔː ˩ ˧   m ̩ ˨ ˩   t ɪ ŋ ˨
坐唔正,t sʰ ɔː ˩ ˧   m ̩ ˨ ˩   t s ɛː ŋ ˧
坐唔穩,t sʰ ɔː ˩ ˧   m ̩ ˨ ˩   w ɐ n ˧ ˥
坐喺,t s ɔː ˨   h ɐ i ˧ ˥
坐喺地下,t sʰ ɔː ˩ ˧   h ɐ i ˧ ˥   t e i ˨   h aː ˧ ˥
坐埋一齊,t sʰ ɔː ˩ ˧   m aː i ˨ ˩   j ɐ t ˥   t sʰ ɐ i ˨ ˩
坐定,t sʰ ɔː ˩ ˧   t ɪ ŋ ˨
坐定定,t sʰ ɔː ˩ ˧   t ɪ ŋ ˨   t ɪ ŋ ˨
坐廁,t sʰ ɔː ˩ ˧   t sʰ iː ˧
坐月,t sʰ ɔː ˩ ˧   j yː t ˨
坐櫃面,t sʰ ɔː ˩ ˧   k w ɐ i ˨   m iː n ˧ ˥
坐正,t sʰ ɔː ˩ ˧   t s ɛː ŋ ˧
坐監,t sʰ ɔː ˩ ˧   k aː m ˥
坐禪,t s ɔː ˨   s iː m ˨ ˩
坐船,t sʰ ɔː ˩ ˧   s yː n ˨ ˩
坐視不理,t s ɔː ˨   s iː ˨   p ɐ t ˥   l e i ˩ ˧
坐起身,t sʰ ɔː ˩ ˧   h e i ˧ ˥   s ɐ n ˥
坐車,t sʰ ɔː ˩ ˧   t sʰ ɛː ˥
坐陣,t sʰ ɔː ˩ ˧   t s ɐ n ˨
坐食山崩,t sʰ ɔː ˩ ˧   s ɪ k ˨   s aː n ˥   p ɐ ŋ ˥
坑,h aː ŋ ˥
坑渠,h aː ŋ ˥   kʰ ɵ y ˨ ˩
坒,"p ɐ i ˨, p e i ˧ ˥"
坜,l ɪ k ˨
坡,"p ɔː ˥, pʰ ɔː ˥"
坡紙,p ɔː ˥   t s iː ˧ ˥
坤,kʰ w ɐ n ˥
坦,tʰ aː n ˧ ˥
坦白,tʰ aː n ˧ ˥   p aː k ˨
坦诚,tʰ aː n ˧ ˥   s ɪ ŋ ˨ ˩
坨,tʰ ɔː ˨ ˩
坩,h ɐ m ˥
坩堝,h ɐ m ˥   w ɔː ˥
坪,pʰ ɪ ŋ ˨ ˩
坫,t iː m ˧
坭,n ɐ i ˨ ˩
坯,pʰ uː i ˥
坰,k w ɪ ŋ ˥
坱,"j œː ŋ ˧ ˥, j œː ŋ ˩ ˧"
坲,f ɐ t ˨
坳,"aː u ˥, aː u ˧"
坴,l ʊ k ˨
坵,j ɐ u ˥
坶,m ʊ k ˨
坷,"h ɔː ˥, h ɔː ˧ ˥"
坺,pʰ aː t ˨
坺,"p aː t ˨, pʰ ɛː t ˨"
坻,"t sʰ iː ˨ ˩, t ɐ i ˧ ˥"
坼,t sʰ aː k ˧
垂,s ɵ y ˨ ˩
垂危,"s ɵ y ˨ ˩   ŋ ɐ i ˨ ˩, s ɵ y ˨ ˩   ɐ i ˨ ˩"
垂涎三尺,s ɵ y ˨ ˩   j iː n ˨ ˩   s aː m ˥   t sʰ ɛː k ˧
垂青,s ɵ y ˨ ˩   t sʰ ɛː ŋ ˥
垃,l aː p ˨
垃圾,l aː p ˨   s aː p ˧
𢳂垃圾,p ɐ t ˥   l aː p ˨   s aː p ˧
垃圾佬,l aː p ˨   s aː p ˧   l o u ˧ ˥
垃圾桶,l aː p ˨   s aː p ˧   tʰ ʊ ŋ ˧ ˥
垃圾槽,l aː p ˨   s aː p ˧   t sʰ o u ˨ ˩
垃圾篸,l aː p ˨   s aː p ˧   t sʰ aː m ˧ ˥
垃圾車,l aː p ˨   s aː p ˧   t sʰ ɛː ˥
垆,l o u ˨ ˩
型,j ɪ ŋ ˨ ˩
型仔,j ɪ ŋ ˨ ˩   t s ɐ i ˧ ˥
型到痺,j ɪ ŋ ˨ ˩   t o u ˧   p e i ˧
型爆,j ɪ ŋ ˨ ˩   p aː u ˧
型男,"j ɪ ŋ ˨ ˩   n aː m ˨ ˩, j ɪ ŋ ˨ ˩   l aː m ˨ ˩"
型男索女,"j ɪ ŋ ˨ ˩   n aː m ˨ ˩   s ɔː k ˧   n ɵ y ˩ ˧, j ɪ ŋ ˨ ˩   l aː m ˨ ˩   s ɔː k ˧   l ɵ y ˩ ˧"
垌,"t ʊ ŋ ˨, tʰ ʊ ŋ ˨"
垓,k ɔː i ˥
垔,j ɐ n ˥
垕,h ɐ u ˩ ˧
垗,t s iː u ˨
垚,"j iː u ˥, j iː u ˨ ˩"
垛,t ɔː ˧ ˥
垜,t ɔː ˧ ˥
垝,k w ɐ i ˧ ˥
垞,t sʰ aː ˨ ˩
垟,j œː ŋ ˨ ˩
垠,ŋ ɐ n ˨ ˩
垢,k ɐ u ˧
垣,w uː n ˨ ˩
垤,t iː t ˨
垮,kʰ w aː ˥
垮台,kʰ w aː ˥   tʰ ɔː i ˨ ˩
垮臺,kʰ w aː ˥   tʰ ɔː i ˨ ˩
垵,"ɐ m ˥, ɐ m ˧ ˥, j iː m ˧ ˥"
垸,"j yː n ˨ ˩, j yː n ˨"
垺,"f uː ˥, pʰ ɐ u ˨ ˩"
垻,p aː ˧
垼,j ɪ k ˨
垽,"j ɐ n ˨, ŋ ɐ n ˨"
埂,k ɐ ŋ ˧ ˥
埃,"aː i ˥, ɔː i ˥"
埆,"k ɔː k ˧, kʰ ɔː k ˧"
埇,"t sʰ ʊ ŋ ˥, j ʊ ŋ ˧ ˥, tʰ ʊ ŋ ˧ ˥"
埋,m aː i ˨ ˩
埋伏,m aː i ˨ ˩   f ʊ k ˨
埋位,m aː i ˨ ˩   w ɐ i ˧ ˥
埋便,m aː i ˨ ˩   p iː n ˨
埋去,m aː i ˨ ˩   h ɵ y ˧
埋單,m aː i ˨ ˩   t aː n ˥
埋嚟,m aː i ˨ ˩   l e i ˨ ˩
埋堆,m aː i ˨ ˩   t ɵ y ˥
埋尾,m aː i ˨ ˩   m e i ˩ ˧
埋岸,"m aː i ˨ ˩   ŋ ɔː n ˧, m aː i ˨ ˩   ɔː n ˧"
埋席,m aː i ˨ ˩   t s ɪ k ˨
埋怨,m aː i ˨ ˩   j yː n ˧
埋手,m aː i ˨ ˩   s ɐ u ˧ ˥
埋數,m aː i ˨ ˩   s o u ˧
埋葬,m aː i ˨ ˩   t s ɔː ŋ ˧
埋身,m aː i ˨ ˩   s ɐ n ˥
埋閘,m aː i ˨ ˩   t s aː p ˨
埋頭,m aː i ˨ ˩   tʰ ɐ u ˨ ˩
埌,"j œː ŋ ˩ ˧, l ɔː ŋ ˨"
城,s ɛː ŋ ˧ ˥
城,"s ɛː ŋ ˨ ˩, s ɪ ŋ ˨ ˩"
城垣,s ɪ ŋ ˨ ˩   w uː n ˨ ˩
城堡,s ɪ ŋ ˨ ˩   p o u ˧ ˥
城市,s ɪ ŋ ˨ ˩   s iː ˩ ˧
城鎮,s ɪ ŋ ˨ ˩   t s ɐ n ˧
城隍,s ɪ ŋ ˨ ˩   w ɔː ŋ ˨ ˩
埏,j iː n ˨ ˩
埒,l yː t ˧
埔,p o u ˧
埕,t sʰ ɪ ŋ ˨ ˩
埕埕塔塔,t sʰ ɪ ŋ ˨ ˩   t sʰ ɪ ŋ ˨ ˩   tʰ aː p ˧   tʰ aː p ˧
埗,p o u ˨
埗,"p o u ˨ ˩, p o u ˨"
埗頭,p o u ˨   tʰ ɐ u ˨ ˩
埘,s iː ˨ ˩
埚,w ɔː ˥
埜,j ɛː ˩ ˧
埝,n ɐ p ˥
埞,t ɛː ŋ ˨
埞方,t ɛː ŋ ˨   f ɔː ŋ ˥
域,w ɪ k ˨
埠,f ɐ u ˨
埠,"p o u ˨, f ɐ u ˨"
埠仔,f ɐ u ˨   t s ɐ i ˧ ˥
埠頭,f ɐ u ˨   tʰ ɐ u ˨ ˩
埡,"aː ˧, ŋ aː ˧"
埢,k yː n ˧
埤,pʰ e i ˨ ˩
埧,k ɵ y ˨
埭,"t ɐ i ˨, t ɔː i ˨"
埯,"ɐ m ˧ ˥, j iː m ˧ ˥"
埰,t sʰ ɔː i ˧
埲,p ʊ ŋ ˨
埲,"p ɔː ŋ ˨, p ʊ ŋ ˨, pʰ ʊ ŋ ˥"
埳,h ɐ m ˧ ˥
埴,t s ɪ k ˨
埵,t ɔː ˧ ˥
埶,"ŋ ɐ i ˨, t s ɐ p ˥"
執,t s ɐ p ˥
執二攤,t s ɐ p ˥   j iː ˨   tʰ aː n ˥
執人口水溦,t s ɐ p ˥   j ɐ n ˨ ˩   h ɐ u ˧ ˥   s ɵ y ˧ ˥   m e i ˥
執仔,t s ɐ p ˥   t s ɐ i ˧ ˥
執仔婆,t s ɐ p ˥   t s ɐ i ˧ ˥   pʰ ɔː ˧ ˥
執到,t s ɐ p ˥   t o u ˧ ˥
執到寶,t s ɐ p ˥   t o u ˧ ˥   p o u ˧ ˥
執到正,t s ɐ p ˥   t o u ˧   t s ɛː ŋ ˧
執到著數,t s ɐ p ˥   t o u ˧ ˥   t s œː k ˨   s o u ˧
執到都喊三聲,t s ɐ p ˥   t o u ˧ ˥   t o u ˥   h aː m ˧   s aː m ˥   s ɛː ŋ ˥
執包袱,t s ɐ p ˥   p aː u ˥   f ʊ k ˨
執吓張床,t s ɐ p ˥   h aː ˩ ˧   t s œː ŋ ˥   t sʰ ɔː ŋ ˨ ˩
執字粒,t s ɐ p ˥   t s iː ˨   l ɐ p ˥
執定,t s ɐ p ˥   t ɪ ŋ ˨
執導,t s ɐ p ˥   t o u ˨
執屋,"t s ɐ p ˥   ŋ ʊ k ˥, t s ɐ p ˥   ʊ k ˥"
執屍,t s ɐ p ˥   s iː ˥
執山草藥,t s ɐ p ˥   s aː n ˥   t sʰ o u ˧ ˥   j œː k ˨
執平嘢,t s ɐ p ˥   pʰ ɛː ŋ ˨ ˩   j ɛː ˩ ˧
執床,t s ɐ p ˥   t sʰ ɔː ŋ ˨ ˩
執式,t s ɐ p ˥   s ɪ k ˥
執房,t s ɐ p ˥   f ɔː ŋ ˧ ˥
執手尾,t s ɐ p ˥   s ɐ u ˧ ˥   m e i ˩ ˧
執拾,t s ɐ p ˥   s ɐ p ˨
執拾乾淨,t s ɐ p ˥   s ɐ p ˨   k ɔː n ˥   t s ɛː ŋ ˨
執拾好行李,t s ɐ p ˥   s ɐ p ˨   h o u ˧ ˥   h ɐ ŋ ˨ ˩   l e i ˩ ˧
執政黨,t s ɐ p ˥   t s ɪ ŋ ˧   t ɔː ŋ ˧ ˥
執枱,t s ɐ p ˥   tʰ ɔː i ˧ ˥
執條襪帶累身家,t s ɐ p ˥   tʰ iː u ˨ ˩   m ɐ t ˨   t aː i ˧ ˥   l ɵ y ˨   s ɐ n ˥   k aː ˥
執檯,t s ɐ p ˥   tʰ ɔː i ˧ ˥
執正,t s ɐ p ˥   t s ɛː ŋ ˧
執正啲,t s ɐ p ˥   t s ɛː ŋ ˧   t iː ˥
執死雞,t s ɐ p ˥   s e i ˧ ˥   k ɐ i ˥
執死雞仔,t s ɐ p ˥   s e i ˧ ˥   k ɐ i ˥   t s ɐ i ˧ ˥
執死鷄,t s ɐ p ˥   s e i ˧ ˥   k ɐ i ˥
執滯,t s ɐ p ˥   t s ɐ i ˨
執漏,t s ɐ p ˥   l ɐ u ˨
執照,t s ɐ p ˥   t s iː u ˧
執生,t s ɐ p ˥   s aː ŋ ˥
執番,t s ɐ p ˥   f aː n ˥
執番條命,t s ɐ p ˥   f aː n ˥   tʰ iː u ˨ ˩   m ɛː ŋ ˨
執碟,t s ɐ p ˥   t iː p ˨
執私,t s ɐ p ˥   s iː ˥
執笠,t s ɐ p ˥   l ɐ p ˥
執籌,t s ɐ p ˥   t sʰ ɐ u ˧ ˥
執翻,t s ɐ p ˥   f aː n ˥
執翻條命,t s ɐ p ˥   f aː n ˥   tʰ iː u ˨ ˩   m ɛː ŋ ˨
執茶,t s ɐ p ˥   t sʰ aː ˨ ˩
執著,t s ɐ p ˥   t s œː k ˨
執藥,t s ɐ p ˥   j œː k ˨
執蘇州屎,t s ɐ p ˥   s o u ˥   t s ɐ u ˥   s iː ˧ ˥
執行,t s ɐ p ˥   h ɐ ŋ ˨ ˩
執行李,t s ɐ p ˥   h ɐ ŋ ˨ ˩   l e i ˩ ˧
執贏,t s ɐ p ˥   j ɛː ŋ ˨ ˩
執起,t s ɐ p ˥   h e i ˧ ˥
執起嚟,t s ɐ p ˥   h e i ˧ ˥   l e i ˨ ˩
執輸,t s ɐ p ˥   s yː ˥
執輸過人,t s ɐ p ˥   s yː ˥   k w ɔː ˧   j ɐ n ˨ ˩
執返,t s ɐ p ˥   f aː n ˥
執返條命,t s ɐ p ˥   f aː n ˥   tʰ iː u ˨ ˩   m ɛː ŋ ˨
執迷不悟,t s ɐ p ˥   m ɐ i ˨ ˩   p ɐ t ˥   ŋ ˨
執雞,t s ɐ p ˥   k ɐ i ˥
執鷄,t s ɐ p ˥   k ɐ i ˥
執齊,t s ɐ p ˥   t sʰ ɐ i ˨ ˩
執齊啲嘢,t s ɐ p ˥   t sʰ ɐ i ˨ ˩   t iː ˥   j ɛː ˩ ˧
執齊行李,t s ɐ p ˥   t sʰ ɐ i ˨ ˩   h ɐ ŋ ˨ ˩   l e i ˩ ˧
埸,j ɪ k ˨
培,pʰ uː i ˨ ˩
培養,pʰ uː i ˨ ˩   j œː ŋ ˩ ˧
基,k e i ˥
基佬,k e i ˥   l o u ˧ ˥
基因學,k e i ˥   j ɐ n ˥   h ɔː k ˨
基圍,k e i ˥   w ɐ i ˨ ˩
基地,k e i ˥   t e i ˨
基女,"k e i ˥   n ɵ y ˩ ˧, k e i ˥   l ɵ y ˩ ˧"
基本,k e i ˥   p uː n ˧ ˥
基本上,k e i ˥   p uː n ˧ ˥   s œː ŋ ˨
基督教,k e i ˥   t ʊ k ˥   k aː u ˧
基礎,k e i ˥   t sʰ ɔː ˧ ˥
基調,k e i ˥   t iː u ˨
基金,k e i ˥   k ɐ m ˥
基金會,k e i ˥   k ɐ m ˥   w uː i ˧ ˥
埻,t s ɵ n ˧ ˥
埼,kʰ e i ˨ ˩
埽,s o u ˧
堀,"f ɐ t ˥, k w ɐ t ˨"
堁,"f ɔː ˧ ˥, f ɔː ˧"
堂,tʰ ɔː ŋ ˨ ˩
堂亞哥,tʰ ɔː ŋ ˨ ˩   aː ˧   k ɔː ˥
堂倌,tʰ ɔː ŋ ˨ ˩   k uː n ˥
堂家姐,tʰ ɔː ŋ ˨ ˩   k aː ˥   t s ɛː ˥
堂皇,tʰ ɔː ŋ ˨ ˩   w ɔː ŋ ˨ ˩
堂細佬,tʰ ɔː ŋ ˨ ˩   s ɐ i ˧   l o u ˧ ˥
堂細妹,tʰ ɔː ŋ ˨ ˩   s ɐ i ˧   m uː i ˧ ˥
堂阿哥,tʰ ɔː ŋ ˨ ˩   aː ˧   k ɔː ˥
堂食,tʰ ɔː ŋ ˨ ˩   s ɪ k ˨
堃,kʰ w ɐ n ˥
堄,ŋ ɐ i ˨
堅,k iː n ˥
堅守,k iː n ˥   s ɐ u ˧ ˥
堅定,k iː n ˥   t ɪ ŋ ˨
堅持,k iː n ˥   t sʰ iː ˨ ˩
堅挺,k iː n ˥   tʰ ɪ ŋ ˩ ˧
堅料,k iː n ˥   l iː u ˧ ˥
堅決,k iː n ˥   kʰ yː t ˧
堅決否認,k iː n ˥   kʰ yː t ˧   f ɐ u ˧ ˥   j ɪ ŋ ˨
堅硬,"k iː n ˥   ŋ aː ŋ ˨, k iː n ˥   aː ŋ ˨"
堅稱,k iː n ˥   t sʰ ɪ ŋ ˥
堅貞,k iː n ˥   t s ɪ ŋ ˥
堅貞不屈,k iː n ˥   t s ɪ ŋ ˥   p ɐ t ˥   w ɐ t ˥
堅韌,"k iː n ˥   j ɐ n ˨, k iː n ˥   ɐ ŋ ˨"
堆,t ɵ y ˥
堇,k ɐ n ˧ ˥
堈,k ɔː ŋ ˥
堉,j ʊ k ˨
堊,ɔː k ˧
堋,"p ɐ ŋ ˥, pʰ aː ŋ ˨ ˩, pʰ ɐ ŋ ˨ ˩"
堌,k uː ˧
堍,tʰ o u ˧
堎,l ɪ ŋ ˨ ˩
堐,ŋ aː i ˨ ˩
堘,s ɪ ŋ ˨ ˩
堙,j ɐ n ˥
堙沒,j ɐ n ˥   m uː t ˨
堙滅,j ɐ n ˥   m iː t ˨
堛,pʰ ɪ k ˥
堝,w ɔː ˥
堝,w ɔː ˩ ˧
堝蛋,w ɔː ˩ ˧   t aː n ˨
堞,t iː p ˨
堠,h ɐ u ˨
堡,p o u ˧ ˥
堡壘,p o u ˧ ˥   l ɵ y ˩ ˧
堤,tʰ ɐ i ˨ ˩
堤壩,tʰ ɐ i ˨ ˩   p aː ˧
堦,k aː i ˥
堧,j yː n ˨ ˩
堨,"aː t ˧, ŋ aː t ˧, ŋ ɔː i ˧ ˥, ɔː i ˧ ˥"
堩,"k ɐ ŋ ˧ ˥, k ɐ ŋ ˧"
堪,h ɐ m ˧
堪稱,h ɐ m ˥   t sʰ ɪ ŋ ˥
堪輿,h ɐ m ˥   j yː ˨ ˩
堭,w ɔː ŋ ˨ ˩
堮,ŋ ɔː k ˨
堯,j iː u ˨ ˩
堰,j iː n ˧ ˥
